ugc_id,created_user_id,ugc_name,description_text,tag_text
13498,45809,"How do you pick a dress for a bridal party with females of all different sizes???","I have 6 females in my bridal party excluding myself and my flower girls. 2 of the females in my bridal party are thicker than the rest of us. My MOH is about a size 18-20, my 1st BM is about a size 9 (she has a small top but a HUGE bottom), my 2nd BM is about a size 7-9, my 3rd BM is about a size 3, my 4th BM is about a size 14-16 and my 5th BM is about a 3-5. My MOH isn't FAT she's PHAT with huge breast and, thick thighs and a wide back side. My 4th BM is the same, she just had a baby boy 4 months ago and she's lost everything except her double Ds he left her with.

The question I have is... How do I pick a dress that each of them can be comfortable in? I think I might have each of them wear different dresses but the same color and fabric. What do you think?","Etiquette and Advice"
13498,45809,"How do you pick a dress for a bridal party with females of all different sizes???","I have 6 females in my bridal party excluding myself and my flower girls. 2 of the females in my bridal party are thicker than the rest of us. My MOH is about a size 18-20, my 1st BM is about a size 9 (she has a small top but a HUGE bottom), my 2nd BM is about a size 7-9, my 3rd BM is about a size 3, my 4th BM is about a size 14-16 and my 5th BM is about a 3-5. My MOH isn't FAT she's PHAT with huge breast and, thick thighs and a wide back side. My 4th BM is the same, she just had a baby boy 4 months ago and she's lost everything except her double Ds he left her with.

The question I have is... How do I pick a dress that each of them can be comfortable in? I think I might have each of them wear different dresses but the same color and fabric. What do you think?","Style And Decor"
13499,45809,"Setting a Budget???","When setting a budget, what should I consider? ",Planning
13511,17716,"We're planning and ""Adults Only"" wedding and now some guests are stating they may not attend. What to do?","We're planning to not have children at our wedding and now we're hearing from friends and family they may not be able to attend.  Some are saying one will stay home with the kids and only one may attend.  

We were hoping to make this an evening out for couples with kids. An evening of fun, where they get to enjoy dinner and dance all night.  This is starting to become a bigger deal than we intended.  

Thoughts or ideas?","Etiquette and Advice"
13511,17716,"We're planning and ""Adults Only"" wedding and now some guests are stating they may not attend. What to do?","We're planning to not have children at our wedding and now we're hearing from friends and family they may not be able to attend.  Some are saying one will stay home with the kids and only one may attend.  

We were hoping to make this an evening out for couples with kids. An evening of fun, where they get to enjoy dinner and dance all night.  This is starting to become a bigger deal than we intended.  

Thoughts or ideas?",Planning
13514,91257,"Destination Kauai?!","My finacé and I are planning a destination wedding, and would like to go to Kauai. Does anyone have any ideas for venues on the island, that are not hotels/resorts? We would like to have the ceremony and reception in the same vicinity. Any thoughts? ",Honeymoon
13515,91257,"Want to start planning a Destinatin Wedding in Kauai...lil' help please!","Hello fellow planners, newlyweds, vendors...My fiancé and I would like to start planning our wedding...destination Kauai. Does anyone have any ideas for wedding venues, wedding coordinators? We would like to have the ceremony and reception in the same vicinity, and not at a hotel or resort...any suggestions??????",Honeymoon
13515,91257,"Want to start planning a Destinatin Wedding in Kauai...lil' help please!","Hello fellow planners, newlyweds, vendors...My fiancé and I would like to start planning our wedding...destination Kauai. Does anyone have any ideas for wedding venues, wedding coordinators? We would like to have the ceremony and reception in the same vicinity, and not at a hotel or resort...any suggestions??????",Planning
13519,36203,"Marisa #793 wanted","Does any one have a Marisa #793 for sale???  Please help!","Beauty and Attire"
13520,85079,"Is it ok to have two Maid of Honors?","I have two best friends, but one is in Rehab and can't really help me much, but i love her to death and want her to be my Maid of Honor, Is it ok if i have another one who lives close to me?
(the girl in Rehab thinks it's ok) I'm having a huge wedding, and i have Seven bridesmaids (including both maid of honors).","Etiquette and Advice"
13523,91509,"Evening reception worries!","I cant wait for our wedding but its turing me in to an absolute crazy woman! I'm worrying about everything especially the night do. It starts at 7.30pm.At what time do the guests eat? And how long do we wait to have our first dance/cut the cake? ",Planning
13529,38919,"What does the maid-of-honor do?","My maid of honor is going to be 5-6 months pregnant at the time of my wedding {an unexpected blessing! = ) } and she has asked me what I need her to do for the wedding.  She will be coming in from out of state and needs to know how many days she'll need off for te wedding and what she is to expect.  Thing is I have recently realized that I have NO CLUE what she is ""supposed"" to do! lol, Please help!","Etiquette and Advice"
13537,41142,"Glass Vase Center Pieces","Does anyone know where to get cylinder glass vases that are about 9-12"" tall for the centerpieces?  I need them CHEAP!!!  ","Style And Decor"
13538,41142,"I need Calla Lily Center Piece Ideas","I would really love simple center pieces with some calla lilies and a few votive candles...does anyone have any good ideas???","Style And Decor"
13544,92007,"Thumbs up on Grand Plaza in St. Pete?","Has anyone had their wedding ceremony and/or reception at the Grand Plaza in St. Pete, FL? I would love to know if anyone would recommend it. Were there any hidden fees that popped up after signing the contract?",Honeymoon
13544,92007,"Thumbs up on Grand Plaza in St. Pete?","Has anyone had their wedding ceremony and/or reception at the Grand Plaza in St. Pete, FL? I would love to know if anyone would recommend it. Were there any hidden fees that popped up after signing the contract?",Planning
13545,15064,"Rent a Wedding Gown?","I am interested in renting a gown and wanted to know if anyone knew of places that rented gowns in the DC, MD, VA area. I know I could get a really cheap dress at David's but I wanted to look into this option... Thanks!","Beauty and Attire"
13545,15064,"Rent a Wedding Gown?","I am interested in renting a gown and wanted to know if anyone knew of places that rented gowns in the DC, MD, VA area. I know I could get a really cheap dress at David's but I wanted to look into this option... Thanks!",Planning
13545,15064,"Rent a Wedding Gown?","I am interested in renting a gown and wanted to know if anyone knew of places that rented gowns in the DC, MD, VA area. I know I could get a really cheap dress at David's but I wanted to look into this option... Thanks!","Style And Decor"
13546,24939,"father and step father","is it ok to put both of there names on the wedding programs my father just recently moved back to philadelphia and was in and out of my life growing up.my step father(brother's dad) and my mother are no longer together but he was there for me all the year my father wasn't.so is it ok to put him on the program under bride's parents even though he and my mother aren't together. (they all still get along)","Etiquette and Advice"
13547,59886,"to invite or not?","My FH and I started making out list of invites. We agree on pretty much everyone except for one person and here is the probalem with them. I was really good friends with this guy, we will call him bob (who my FH is really good friends with) and my senior year in school me and the bob kinda lost our friendship because he started dating this girl, jessica who i absoulutly did not like. Me and the jessica did not have a civil talk until the day we graduated and all we said was congrats on graduating. I havent talked to the bob or jessica since. My FH is still friends with the bob and the bob and jessica are still dating. He wants to invite bob, which i do not mind but I would rather not have jessica come. I have no clue what to do because I do not want to hurt my FH. I could try and be civil but this is my day and I dont want anything to happen. Please help!!!!",Planning
13550,27776,KAYCERENEE!!!!!!!,"I want to take this time to wish you all the best on your upcoming Wedding day, may God bless you and may your day be everything you ever dreamed of. All the best to you both!!!

Lets all wish the happy couple all the best!!!!

Annie&Louie","Fun Stuff"
13550,27776,KAYCERENEE!!!!!!!,"I want to take this time to wish you all the best on your upcoming Wedding day, may God bless you and may your day be everything you ever dreamed of. All the best to you both!!!

Lets all wish the happy couple all the best!!!!

Annie&Louie",Planning
13552,46392,"INVITATIONS AND  TIME - CAPITALIZED or not?","I'm ordering my invitations and I'm not sure if I'm supposed to capitalize the time or not...Our ceremony is at 2 so should it be Two O'Clock or two o'clock?  Also, what about for the reception card? should the time be capitalized? Please help!!! ","Etiquette and Advice"
13552,46392,"INVITATIONS AND  TIME - CAPITALIZED or not?","I'm ordering my invitations and I'm not sure if I'm supposed to capitalize the time or not...Our ceremony is at 2 so should it be Two O'Clock or two o'clock?  Also, what about for the reception card? should the time be capitalized? Please help!!! ","Fun Stuff"
13552,46392,"INVITATIONS AND  TIME - CAPITALIZED or not?","I'm ordering my invitations and I'm not sure if I'm supposed to capitalize the time or not...Our ceremony is at 2 so should it be Two O'Clock or two o'clock?  Also, what about for the reception card? should the time be capitalized? Please help!!! ",Planning
13553,53441,"San Diego florist recommendations?","I am searching for an affordable florist in San Diego. Any suggestions of florists who can work with a smaller sized budget yet still offer me beautiful flowers? ","Fun Stuff"
13553,53441,"San Diego florist recommendations?","I am searching for an affordable florist in San Diego. Any suggestions of florists who can work with a smaller sized budget yet still offer me beautiful flowers? ",Planning
13553,53441,"San Diego florist recommendations?","I am searching for an affordable florist in San Diego. Any suggestions of florists who can work with a smaller sized budget yet still offer me beautiful flowers? ","Style And Decor"
13563,92338,"i want to mingle and greet guests before my wedding not be sequestered in another room.my 2nd marriage","i would like to mingle and greet guests as they arrive in our home (we are having wedding in the backyard) my fiancee and i live together and it is a 2nd marriage for each of us. i don't want to be sequestered in my room while guests arrive. what is the etiquette on that?","Etiquette and Advice"
13568,78902,"Distance between ceremony and reception","Hi all,

I am pretty set on the ceremony site, as it is the church that I grew up in, as well as where I met my fiance. Problem is, there are not many reception venues to choose from that are extremely close. I would love to have the reception at the church itself, but there is just not enough space in the church other than the sanctuary to allow for a reception. For this reason, I was wondering how far reception sites should be to the ceremony site and what is the greatest distance I could get away with? Thanks so much for your help!",Planning
13573,86217,"My Father?","I have been trying to decide if I should invite my father. The thing is that I  don't know if I should invite him see about 5 years ago he told me that he was disowning me do to child support issues. My mom thinks i should (she still talks to him) she says that he tells her that he feels bad about the way he treated me but yet has never called and told me that himself. Even if he does talk to me all he does is talk about him self never asks me how me or my daughter is and he has only seen my daughter at most 3 times and she is 2 years old! On top of all this my brother invited him to his wedding and he never showed up. My fiancee thinks he doesn't deserve to be invited! ","Fun Stuff"
13588,59808,"How to decorate this hall?","I am renting a hall that is nice however they will not allow us to take off the pictures on walls or remove the ugly blue curtians. My colors are dark red and white any suggestions to cover up these items?","Style And Decor"
13604,92857,"New Save the dates?","We originally were planning a destination wedding and sent out save the dates but now due to a family members illness we have decided to stay local for the wedding. 
Should we send out new save the dates since our wedding is on a Friday close to a holiday (11/21/08)or just send out invitations without letting guests know our change of plans.
Any ideas on cute wording for the new save the dates if I should send them?","Etiquette and Advice"
13604,92857,"New Save the dates?","We originally were planning a destination wedding and sent out save the dates but now due to a family members illness we have decided to stay local for the wedding. 
Should we send out new save the dates since our wedding is on a Friday close to a holiday (11/21/08)or just send out invitations without letting guests know our change of plans.
Any ideas on cute wording for the new save the dates if I should send them?",Honeymoon
13604,92857,"New Save the dates?","We originally were planning a destination wedding and sent out save the dates but now due to a family members illness we have decided to stay local for the wedding. 
Should we send out new save the dates since our wedding is on a Friday close to a holiday (11/21/08)or just send out invitations without letting guests know our change of plans.
Any ideas on cute wording for the new save the dates if I should send them?",Planning
13605,93164,"Beauty on Call Reviews?","Has anyone used Beauty on Call for their wedding day hair and/or makeup. The website looks great and the prices are reasonable, but just curious to see what kind of experience people have had with them before I book a trial... ","Beauty and Attire"
13612,93223,"Where can I find a reasonably priced ($1,000-2,000) bridal gown in the DC/Baltimore area?","I've tried Hitched, Hannelores, Gamberdella's on the high end side and David's on the discount side. Is there nothing in between?","Beauty and Attire"
13615,71980,"Great DJ's/Photographers?","Does anyone have any recommendations for a great DJ or photographer in the south/southwest suburbs?  ",Planning
13642,91949,"Can you negotiate w/vendors about their prices (within reason of course)?","Planning an October 2008 wedding in the outer banks and trying to make things work within a reasonable budget.  Just curious!","Fun Stuff"
13642,91949,"Can you negotiate w/vendors about their prices (within reason of course)?","Planning an October 2008 wedding in the outer banks and trying to make things work within a reasonable budget.  Just curious!",Honeymoon
13642,91949,"Can you negotiate w/vendors about their prices (within reason of course)?","Planning an October 2008 wedding in the outer banks and trying to make things work within a reasonable budget.  Just curious!",Planning
13643,15692,"RSVP Tool Help - Allow Invited Guests to add Names","We are trying to figure out how to allow our guests to add names in the RSVP tool if they are bringing a guest.  Does anyone know how that is done?  Is that an option?  I can add guest to party, and leave it blank but it can't be edited by the guest themselves.",Planning
13655,8467,"How does one import their guest list using Wedding Wire's function, wherever that is? Thx.","From Excel",Planning
13664,93555,"What are you doing for your Bachellerette Party?","Hi, my nmae is Amber and I think I have the perfect event for your Bachelerette Party! Have you ever heard of Brown Bag Parties? If not go to my website at www.brownbagfun.com or email me at romancepartysbyamber@yahoo.com. I'm close by (South Bay), offer ladies only and co~ed parties and best of all there is never a charge to host a party (you actually earn FREE products).  I look forward to hearing from you.

","Fun Stuff"
13664,93555,"What are you doing for your Bachellerette Party?","Hi, my nmae is Amber and I think I have the perfect event for your Bachelerette Party! Have you ever heard of Brown Bag Parties? If not go to my website at www.brownbagfun.com or email me at romancepartysbyamber@yahoo.com. I'm close by (South Bay), offer ladies only and co~ed parties and best of all there is never a charge to host a party (you actually earn FREE products).  I look forward to hearing from you.

",Honeymoon
13664,93555,"What are you doing for your Bachellerette Party?","Hi, my nmae is Amber and I think I have the perfect event for your Bachelerette Party! Have you ever heard of Brown Bag Parties? If not go to my website at www.brownbagfun.com or email me at romancepartysbyamber@yahoo.com. I'm close by (South Bay), offer ladies only and co~ed parties and best of all there is never a charge to host a party (you actually earn FREE products).  I look forward to hearing from you.

","Newlyweds and Parenting"
13666,77752,"Wedding Colors","I figured this would be a good way for all of us to post what our wedding colors are/were/will be.  

My colors are Fuschia, Tangerine and Ivory

what are yours???","Style And Decor"
13668,48898,"Receiving line done at the end of the reception for a yacht wedding?","So my FH and I started off w/this small wedding idea on a yacht that has blown up into almost 250 people and I am worried about that b/c the whole yacht is only rented for 4 hours: including the ceremony, dinner, and dancing all on separate floors. With that many people, I don't know how I can get around quickly enough at the tables to greet and still be able to eat and get upstairs to start the dancing. Since nobody can leave, since the yacht will be out to harbor, can I do the receiving line at the dock at the end??? I can still thank everyone then but how bad is it to have it at the end?","Etiquette and Advice"
13673,93726,"Is it ok for the Mother of the Bride to walk the Groom down the aisle, if the Mother of the Groom is alive????","The Bride wants her Mom to walk the Groom down the aisle. The Mother of the Groom would love to walk her son down the aisle. The Groom is caught in the middle of upsetting the Bride (which he has to see everyday) or breaking his Mother's heart. Any advise for him? ","Etiquette and Advice"
13674,93526,"NEED A WEDDING PLANNER? MINE IS AMAZING!","This post is to let people who are looking for a good and reliant wedding planner know, I've found her. Her name is Elizabeth Stinson, she is certified through the Wedding Planning Institute. Weddings are her passion. She is one the youngest, smartest wedding planners I met. Her youth has made our wedding experience much more fun yet still professional. She is efficient and creative. She has been there every step of the way. 
Check her out at www.myspace.com/miamieventplanner","Etiquette and Advice"
13674,93526,"NEED A WEDDING PLANNER? MINE IS AMAZING!","This post is to let people who are looking for a good and reliant wedding planner know, I've found her. Her name is Elizabeth Stinson, she is certified through the Wedding Planning Institute. Weddings are her passion. She is one the youngest, smartest wedding planners I met. Her youth has made our wedding experience much more fun yet still professional. She is efficient and creative. She has been there every step of the way. 
Check her out at www.myspace.com/miamieventplanner",Honeymoon
13674,93526,"NEED A WEDDING PLANNER? MINE IS AMAZING!","This post is to let people who are looking for a good and reliant wedding planner know, I've found her. Her name is Elizabeth Stinson, she is certified through the Wedding Planning Institute. Weddings are her passion. She is one the youngest, smartest wedding planners I met. Her youth has made our wedding experience much more fun yet still professional. She is efficient and creative. She has been there every step of the way. 
Check her out at www.myspace.com/miamieventplanner",Planning
13679,93760,"Is it ok for the Mother of the Bride to walk the Groom down the aisle, if the Mother of the Groom is alive????","The Bride wants her mother to walk the Groom down the aisle. The Mother of the Groom would love to walk her son down the aisle. The Groom is caught between upsetting the Bride (daily) and breaking his Mom's heart. Any advise for the Groom?","Etiquette and Advice"
13682,93760,"Is it ok for the Mother of the Bride to walk the Groom down the aisle, if the Mother of the Groom is alive????","The Groom is caught between upsetting the Bride or breaking his Mother's heart. What should he do??","Etiquette and Advice"
13718,70831,"Honeymoon problems","Has anyone been to the Sandles resorts in Jamaica? I can't deside on which to go to? All the resorts look the same. Need input... Please. ",Honeymoon
13718,70831,"Honeymoon problems","Has anyone been to the Sandles resorts in Jamaica? I can't deside on which to go to? All the resorts look the same. Need input... Please. ",Planning
13732,94216,"Second marriage - 58 years old- we need cash for the honeymoon how do i ask in the invitation also on internet","I'd like it to be a all adult wedding with out hurting feelings how do i tell it in the invitations. my budget is so limited that I probably will not have a honeymoon. My friendds are saying you can't ask for cash is this right.If they're my friends I shouldn't have to worry ? Right? or Wrong? The maid of honor isn't acting like the maid of honor like not helping I do I ask her to bow out of the wedding and find some one that is willing to? ","Etiquette and Advice"
13732,94216,"Second marriage - 58 years old- we need cash for the honeymoon how do i ask in the invitation also on internet","I'd like it to be a all adult wedding with out hurting feelings how do i tell it in the invitations. my budget is so limited that I probably will not have a honeymoon. My friendds are saying you can't ask for cash is this right.If they're my friends I shouldn't have to worry ? Right? or Wrong? The maid of honor isn't acting like the maid of honor like not helping I do I ask her to bow out of the wedding and find some one that is willing to? ",Planning
13737,47750,"Affordable mexico honeymoon?","So my FH and I have decided that we would like an all inclusive mexico honeymoon...(not sure on the resort yet) but with all this wedding planning we have ran out of money to pay a big chunk all at once!!! do they offer payment plans or something? if not any other ideas. we want to get away...something with a beach...",Honeymoon
13744,94339,"Custom Invitations/ Save the date","Hey guys
So i make custom wedding invitations/ Save the date cards/ menus etc. I can pretty much do whatever you want and have a 3 week turn around time. I also make flower girl baskets/ ring pillow/ veils and garters. If you need something custom, or have an idea, but can't afford the price the big companies charge email me
stace746@yahoo.com","Fun Stuff"
13744,94339,"Custom Invitations/ Save the date","Hey guys
So i make custom wedding invitations/ Save the date cards/ menus etc. I can pretty much do whatever you want and have a 3 week turn around time. I also make flower girl baskets/ ring pillow/ veils and garters. If you need something custom, or have an idea, but can't afford the price the big companies charge email me
stace746@yahoo.com",Planning
13744,94339,"Custom Invitations/ Save the date","Hey guys
So i make custom wedding invitations/ Save the date cards/ menus etc. I can pretty much do whatever you want and have a 3 week turn around time. I also make flower girl baskets/ ring pillow/ veils and garters. If you need something custom, or have an idea, but can't afford the price the big companies charge email me
stace746@yahoo.com","Style And Decor"
13751,93760,"Who should walk Groom? MOG or MOB?","Let me clarify, it is the Bride?s wish to have MOB walk the Groom, because she does not like the MOG and she does not want MOB to also walk her down with her Father because she says ?They only do that in Jewish Weddings!? However, the Bride?s official statement is ?everyone will be paired evenly? if MOB walks the Groom, because the M&FOG will walk together.  As opposed to following tradition and having her Mother walk with an Usher or GM.
It is not the Grooms desire to walk down with the MOB, however he is not opposed for 2 reasons 1) fear of the Bride and 2) he doesn?t know general Wedding Etiquette (as they announced their engagement 2 days before my wedding and showed the ring and talked about their plans on my Big Day) So what should he do? In an effort to prevent a family problem and to stop Bride from further distancing the Groom from his family, should I, as a relative of the Groom, let the Groom know this is inappropriate? Or should I say nothing and let them make a mistake?

","Etiquette and Advice"
13761,91598,"Just Engaged--Need photographer in TAMPA FL for engagment photos.!!!","Hey everyone! I just got engaged two weeks ago and I want to start sending out engagment notices with my future hubbie to be and my picture. Does anyone know of a good REASONABLE photographer in the Tampa Bay area that will do a sitting with out asking me to sign a contract that I will use them in my wedding?

Thanks!!

Future Mrs.McCarthy","Etiquette and Advice"
13761,91598,"Just Engaged--Need photographer in TAMPA FL for engagment photos.!!!","Hey everyone! I just got engaged two weeks ago and I want to start sending out engagment notices with my future hubbie to be and my picture. Does anyone know of a good REASONABLE photographer in the Tampa Bay area that will do a sitting with out asking me to sign a contract that I will use them in my wedding?

Thanks!!

Future Mrs.McCarthy","Fun Stuff"
13761,91598,"Just Engaged--Need photographer in TAMPA FL for engagment photos.!!!","Hey everyone! I just got engaged two weeks ago and I want to start sending out engagment notices with my future hubbie to be and my picture. Does anyone know of a good REASONABLE photographer in the Tampa Bay area that will do a sitting with out asking me to sign a contract that I will use them in my wedding?

Thanks!!

Future Mrs.McCarthy",Planning
13764,94242,"Help with Honeymoon!!!","Me and my fiance want to go to Europe but we dont know whether to go by plane or on a cruise. I'm not sure about the cruise because they only give you a day to visit each city which makes me feel as if were not going to experience much. Also i think you stay at sea for like 3 days straight which is not so much fun. On the other hand, we can go by plane but i dont want to get there and not know where to go. Does anyone know of a travel company or something that sets up an exact itinerary something?",Honeymoon
13766,93760,"Is it ok for my brother and fiancé to announce their engagement less than one week before my wedding?","I just found out from my parents that my brother proposed. They asked that she does not wear the ring to my wedding (because I want my day to be about me and my Groom). So they suggested that the day after, they can have brunch with the rest of the family and announce their engagement. However, my brother?s fiancé told my brother if she takes the ring off she wont put it back on. Any thoughts?","Etiquette and Advice"
13771,94782,"Ideas to Match Glass Mosaic with Glass Tiles","I am planning to place glass mosaics on my wall of bathrooms. I wanted to place glass tiles with some good designs to match the glass mosaics on my wall of bathrooms. I doubt whether the glass tiles used for walls can be used for floors also. I have been adding ideas that I came across in my gift registry at http://www.mydreamhomeregistry.com
I also wanted to know if there is any drawback associated with the glass tiles for floors. 
Any advice and valuable suggestions that you can share??
","Newlyweds and Parenting"
13776,93760,"Is it ok for my brother and fiancé to announce their engagement less than one week before my wedding?","I just found out from my parents that my brother proposed. They asked that she does not wear the ring to my wedding (because I want my day to be about me and my Groom). So they suggested that the day after, they can have brunch with the rest of the family and announce their engagement. However, my brother?s fiancé told my brother if she takes the ring off she wont put it back on. Any thoughts?","Etiquette and Advice"
13778,92814,"Two Save-The-Date magnets?","My weddings is not until next summer but its on a holiday so i want to send out save the dates so people will have plenty of notice. I was looking with me hubbie to be online. He wants to get two different designs. One funny and one formal. Sending the funny ones to family and friends who would get the joke and then send formal ones to grandparents and others who are more serious. Does that seem like to much of a hassle? Also picture or no picture?  ","Fun Stuff"
13778,92814,"Two Save-The-Date magnets?","My weddings is not until next summer but its on a holiday so i want to send out save the dates so people will have plenty of notice. I was looking with me hubbie to be online. He wants to get two different designs. One funny and one formal. Sending the funny ones to family and friends who would get the joke and then send formal ones to grandparents and others who are more serious. Does that seem like to much of a hassle? Also picture or no picture?  ",Planning
13779,70212,"I Need Advice!","We got engaged in December/January and have not set a date. Fiance is very excited about being engaged but I think it was a huge step for him (he just got divorced 4 years ago and met me 2 years ago).

He didn't want to set a date yet and I said I could wait as long as he gives me a date to set a date. He said after tax season (he's an accountant and if you know anything about accountants during tax season, it's brutal)

Tax season ended but just then he was asked to be the one for the first time to plan a Passover seder for his whole extended family 20 people...and then also the 2nd seder night for us and his nuclear family 8 people.

April 15th on the phone I said I can't wait, we're setting our date in 2 days! He just said Yeah? very pleasantly.

Two days later on the phone I brought it up and he said he is so run ragged by tax season and now cleaning his whole house and buying and cooking, etc. he can't do it now and I was upset but then when I saw how frazzled he was I said OK.

",Planning
13780,70212,"I Need Advice! pt 2","So now it's the following weekend, and he hasn't mentioned it on the phone and I know he knows I know and I don't want to be the one to bring it up again!

But I feel myself getting distant because I will feel very upset if he doesn't bring it up and I'm tired of people including his family asking me if we've set a date yet (his aunt just said ""so you haven't set a date yet?"" at Passover) and me coming up with excuses of how he's so busy.

But I don't want to push him to do something he doesn't want to do either! I want him to be happy and excited about it!

Please help, he'll be here in 7-1/2 hours!

Thanks,

Breidie",Planning
13783,92814,"How did you get propsed to??","How did you Fh ""Pop the Question""?
Mine was totally by surprise. He is in the military and has been away at training for a while and came back for about a month break. I knew he had a ring but still needed to talk to my parents. (So I thought) 
We had dated for almost 2 years and were going to get pictures done for the first time. My parents also wanted to do pictures. We all went to get them done at the same time. My family went first then me, my FH and my son. 
When it came time to do just me and my FH they posed us standing up for the first one, then she directed him to kneel down like we were going to do a picture on the floor. He got down on one knee, I still had no clue till I looked at him and he had the ring out and proposed right there in the picture.  I was totally not expecting it. It was amazing of him to plan that out- making sure my family could see it and being able to capture the moment in a photo. It was perfect. 
","Fun Stuff"
13788,94970,Location,"Does anyone have any location ideas for Galveston Island,TX? My vision is to get married by the water and nature,It can be on the beach,lake,park. This will be my 2nd marriage and my fiance's first. His answer regarding ""where"" we should get married is ""Girl I will marry you over there by that tree in the park, I don't care I just want you to be my wife"".  My 1st wedding was very big""my moms wedding""need I say more. Huge bridal party,etc.and this time I just want have just 1 person stand for each of us.I really just want this time to be very small and intimate but my family is very large. The majority of his family lives out of the country but he has a small amount of family and friends here. As I was writing the list of even my closest family and friends it still added up to almost 100 people just with my side because they all have had numerous children. Plus I face the possible ""slaying"" of my family because they will have to travel and would want me to marry in Illinois again. Help?",Honeymoon
13788,94970,Location,"Does anyone have any location ideas for Galveston Island,TX? My vision is to get married by the water and nature,It can be on the beach,lake,park. This will be my 2nd marriage and my fiance's first. His answer regarding ""where"" we should get married is ""Girl I will marry you over there by that tree in the park, I don't care I just want you to be my wife"".  My 1st wedding was very big""my moms wedding""need I say more. Huge bridal party,etc.and this time I just want have just 1 person stand for each of us.I really just want this time to be very small and intimate but my family is very large. The majority of his family lives out of the country but he has a small amount of family and friends here. As I was writing the list of even my closest family and friends it still added up to almost 100 people just with my side because they all have had numerous children. Plus I face the possible ""slaying"" of my family because they will have to travel and would want me to marry in Illinois again. Help?",Planning
13789,94970,"Is it tacky","Background:My family is 1800 miles away from me in IL and my fiances family is out of the country especially mom who won't be there except for siblings in TX. This is my 2nd marriage and his 1st. I have 3 kids, he has none(thank god,lol).My 1st wedding was huge back home in IL with my huge family. This time I want small & intimate by the water in TX where we live now. We are on a tight budget and he wouldn't care if we got married at the park under a tree.(lol) Considering I don't desire to go back to IL again to have the wedding I fear most of my family and friends will not come.  My question: Is it tacky to send out some kind of card like a RSVP card or something to ask them if they would even be willing to travel so far to come before I even send out invites? It's hard for me to know where I want to have my wedding and send out invitations if I don't know if they are even going to show up. I've been reading alot of venues needing to know how many people first. Any Suggestions?","Etiquette and Advice"
13789,94970,"Is it tacky","Background:My family is 1800 miles away from me in IL and my fiances family is out of the country especially mom who won't be there except for siblings in TX. This is my 2nd marriage and his 1st. I have 3 kids, he has none(thank god,lol).My 1st wedding was huge back home in IL with my huge family. This time I want small & intimate by the water in TX where we live now. We are on a tight budget and he wouldn't care if we got married at the park under a tree.(lol) Considering I don't desire to go back to IL again to have the wedding I fear most of my family and friends will not come.  My question: Is it tacky to send out some kind of card like a RSVP card or something to ask them if they would even be willing to travel so far to come before I even send out invites? It's hard for me to know where I want to have my wedding and send out invitations if I don't know if they are even going to show up. I've been reading alot of venues needing to know how many people first. Any Suggestions?",Honeymoon
13789,94970,"Is it tacky","Background:My family is 1800 miles away from me in IL and my fiances family is out of the country especially mom who won't be there except for siblings in TX. This is my 2nd marriage and his 1st. I have 3 kids, he has none(thank god,lol).My 1st wedding was huge back home in IL with my huge family. This time I want small & intimate by the water in TX where we live now. We are on a tight budget and he wouldn't care if we got married at the park under a tree.(lol) Considering I don't desire to go back to IL again to have the wedding I fear most of my family and friends will not come.  My question: Is it tacky to send out some kind of card like a RSVP card or something to ask them if they would even be willing to travel so far to come before I even send out invites? It's hard for me to know where I want to have my wedding and send out invitations if I don't know if they are even going to show up. I've been reading alot of venues needing to know how many people first. Any Suggestions?",Planning
13792,69519,"What is considered a standard price for wedding gown alterations ?","My wedding is in a few months & I didn't buy my dress from a bridal store. I was told yesterday by a seamstress that she would charge me the ""Standard Price"" $440.00 for hemming, new zipper & a few minor tucks here & there for my bridal gown. Don't you think the price is a bit much? Is the seamstress trying to get over on me knowing I'm pressed for time?
What are your thoughts please? Anyone you would recommend in NY?
","Beauty and Attire"
13792,69519,"What is considered a standard price for wedding gown alterations ?","My wedding is in a few months & I didn't buy my dress from a bridal store. I was told yesterday by a seamstress that she would charge me the ""Standard Price"" $440.00 for hemming, new zipper & a few minor tucks here & there for my bridal gown. Don't you think the price is a bit much? Is the seamstress trying to get over on me knowing I'm pressed for time?
What are your thoughts please? Anyone you would recommend in NY?
","Fun Stuff"
13806,21205,"Having an issue with table decor...","I have decided to scrap the idea of sending out my save the dates because they should have gone out already and I dont have any ink in my printer and my guest list isnt done.  So I wanted to use my save the date cards as part of my table decor, but I dont know what wording to use.  I would like you use something like ""Our love story began on February 16, 2005"" but i dont know what should go after that.  Any suggestions?  Oh and also its going to be the ""save the date part"" on the back and the monogram on the front.  I have pictures of both in my photo album.  THANKS~!!!!

~Nicole~","Style And Decor"
13807,21205,"Table Decor Help","I have decided to scrap the idea of sending out my save the dates because they should have gone out already and I dont have any ink in my printer and my guest list isnt done.  So I wanted to use my save the date cards as part of my table decor, but I dont know what wording to use.  I would like you use something like ""Our love story began on February 16, 2005"" but i dont know what should go after that.  Any suggestions?  Oh and also its going to be the ""save the date part"" on the back and the monogram on the front.  I have pictures of both in my photo album.  THANKS~!!!!

~Nicole~","Style And Decor"
13813,92814,"Website or not?","I am on the fench about doing a website and telling people the link. Alot of our people who will attend the wedding live in town. Very few are out of state. We don't need hotels for people. Is it still worth it to do the website?","Fun Stuff"
