ugc_id,created_user_id,comment_text
13286,23809,"I totally understand where you're coming from. My advice would be to have the wedding and tweak it to avoid confrontation whenever possible. If you decide not to go with a minister, have some non-denominational guy throw in a religious (but not too religious) thing or two for the parents. Maybe a reading, a song, or stomp on a glass if you're Jewish! Just any little throwback to religion so the parents realize that you respect them and their beliefs. At the same time, make the rest of the ceremony about the two of you and your love for each other, glazing over the whole ""marriage is a holy sacrament"" thing. 

Basically, if religion is not central to your lives, it shouldn't have to be a central part of your ceremony, but a few traditions here and there to appease the parents and remember where you come from wouldn't kill you.  =)"
13438,20427,"As an officiant, it is always a nice gesture when I am invited. Generally I turn it down. But I do know quite a few Officiants that actually have a meal in their contract, so make sure you double check! "
13440,90863,"We recommend that our clients do not put Registry Cards in their invitations.  We even ship classy ones to users, and we still say not to include them.  Your invitations should  be about the wedding and honoring your decision/day... not the gifts.  That having been said, here are GREAT ways to get word out that won't upset anybody.
  
1.  Include a link to your wedding website in your invitation.  This is a great place for information about the event, and you guessed it, where you're registered!  There are several sites that offer free wedding pages.
2.  Include Registry Cards in your shower invites... always a good idea and expected.
3.  Send our email notifications to your friends that will spread the word for you.

No matter what you do, you'll always have people that decide you really really need a new toaster.  Just remember to have fun with it.
"
13297,27776,"Mothers, I think can wear any color other than what your bridal party is wearing and yourself of course. You're having a winter weedding, dark colors are more appropriate in the winter. Good luck"
13482,46106,"It does differ from location to location.  I couldn't believe how easy it was in California!  We submitted a request online to our county clerk, showed up in person, signed our names and we were done.  A lot of states require physicals and/or blood tests, though, so check on that.  I would think a quick google search on your area + marriage license could point you in the right direction.  There are different timing issues as well - like you have to be married w/in X number of days from getting the license.  It was something we had to do closer to the wedding to make sure it would still be valid when the day finally comes.

It feels so official!  We have papers!!  Hehehe

Good luck!"
13269,46106,"Oooh that bridge looks awesome and butterfly gardens sound heavenly.  Thanks guys!!"
13482,11063,"It is different in different states.  You should be able to find out what the requirments are for your state online.  In California, the marriage license is good for 90 days.  In other states, it's less time, and my brother was telling me that in North Carolina (where he was married), there's a waiting period from when you apply to when you can pick it up."
13480,11063,"It depends more on what the requirements are in Arizona.  Some states do not recognize the online ordained ministers, but most do.  My fiance is actually ordained and he married our friends, and our friend is also ordained and is doing the same for us!  I think it's great, it makes it very personal, and it gives you the freedom to do whatever you want for the ceremony.  I think that if you aren't practicing in a church, or don't feel close to a minister, having a friend or family member do it for you is a great alternative!

Our men (my fiance and his friend) are ordained from the Universal Life Church online, and it's totally legit."
13456,30382,"I have designed weddings with NO wedding party,just the happy couple. They ask all present to be their witness and ask 2 friends or family members to sign the certificate if needed.

This is your day,and you can be pretty creative.I'msuremost people are relived to not have the expense of a gown they might never wear again etc.

Plan wisely and have fun!!"
13222,45809,"Your budget is extremely tight but I planned my cousin's wedding with less than that. My cousin and her husband went to the courthouse and got married so all we paid for was the license then afterward we rented a recreation center and they supplied the chairs and tables ($200.00) and we got a catering company for a about $350.00 There was about 50 people at her reception. "
13475,45809,"I have 2 really good and professional photographers who you can call and ask their rates.

Lance: 202-491-2120
Robert: 240-375-4948

Just tell them Kissi (kiss-E) with District Model Management told you to give them a call.

Lance's rates are:

1 hour  $125 
2 hours $175
3 hours $225
4 hours $325
5 hours $400   
6 hours $475
7 hours $550   
8 hours $650"
13451,56581,"I practice a few stress relievers: 1. Close your eyes, take a few deep breaths, and repeat something positive to yourself. 2. Exercise. I like to dance for exercise, so it doesn't have to feel like a workout if you don't want it to... But even more important than dealing with the stress is dealing with the CAUSE of your stress. If it's all of the details stressing you out, break down what is important to you and focus more energy on the big things and less on the things that don't matter as much to you. Whatever it is, you will feel a whole lot better if you deal with the stressor and not just the stress itself."
13456,56581,"In general, your bridal party is supposed to reflect the the feel of your wedding, so large weddings tend to have large bridal parties and intimate weddings usually have a small court, if any. I am not having any attendants at my wedding, so I say go with what feels right and makes sense to you!"
13465,56581,"If you plan to continue trying to have a relationship with your father, then invite him if it will be meaningful to you. But if you have been talking to him for 18 months and only one other person knows about it, then I would question inviting a relative stranger that you are keeping secret to your wedding just because he happens to be your father... If your wedding is more than a year away, as indicated by the date shown, then you have plenty of time to see how the relationship develops before making a final decision."
13480,56581,"My fiance's father is going to lead our ceremony, which I think makes it more personal and meaningful for us. It is absolutely the right decision for us. In California, anyone can be deputized to perform one ceremony for a fee that is exactly the same fee if you get married at the courthouse, and this is what we are having him do. I looked into similar options in Arizona, and there doesn't seem to be anything. However, if your uncle gets ordained in California, it doesn't seem like it will be a problem. Check out http://www.azleg.state.az.us/FormatDocument.asp?inDoc=/ars/25/00124.htm&Title=25&DocType=ARS and http://www.azleg.state.az.us/FormatDocument.asp?inDoc=/ars/25/00111.htm&Title=25&DocType=ARS. I hope this helps and good luck!"
13451,26284,"Girl I feel you! Sometimes we feel stress and the best person to take it out on is our best friend/fiance. I have done this and I hate the stress! My best advise is the following: I remember why am I freaked out! It's because I am reading mags.I should not be or comparing my wedding to others. Also I remember the most important thing: the union between me and my partner: that is the reason everyone is here (at the wedding) I ask for help and never feel bad about that. WE can do this~ good luck! The men don't typically care about all the details why do we!!!?
XXX jess"
13438,72559,"Most of the weddings I work with are destination weddings and also have not met their officiant. I would say maybe at most, 1 in 10 weddings that I see include the officiant for dinner. In our area (South Florida) the officiants don't expect to be included, but that may be something that is looked at differently in differnt regions. "
13499,39625,"In the words of Martha Stewart:
Before you plan your wedding, figure out your budget and expenses. Expect the reception (location, food, and beverage) to account for approximately 50% of the budget. Then allocate 10% each to flowers, photography, attire, and music. The final 10% goes to details like stationery, gifts and favors.

My fiancé and I followed this and we have finally finished all the wedding planning and have not gone over budget. My fiancé got me the Martha Stewart Keepsake Wedding Planner, and without it I think I would have been lost. She does have a free online budget planner that you can print out, and really helps out since it includes all the little details I didn't think of.

http://www.marthastewart.com/wedding-planning?lnc=8b99cf380e1dd010VgnVCM1000005b09a00aRCRD&rsc=leftnav_weddings_weddings
The Ultimate Wedding Planner
Wedding Workbook - Just click on it and print!

Best of Luck!"
13398,91178,"at a august wedding i attended last year, they did use their programs as fans.  however they did not put them on a handle.  they were made from card stock paper and shaped like a cone.  they had about 4 peices (pages) to their program.  they fastened the bottom of the cone with a brad (the little ones you used in grade school, to make moving parts to your projects).  they have a big head and you push them through and then fold the two metal prongs down flat to the paper.  anyhow, they fastened them with a brad which allowed you to spead the papers into a fan.  they looked very classy, and they were very practicle.    "
13378,91178,"Stay in the darker blue range.  if you get too royal blue-ish then you may get the independance day look.  :)"
13440,17716,"We're toying with the idea of including the registry cards that we received in with the invitiations.  I don't see the issue with it, especially since it's a bother to have to ask about where a couple is registered.

I recently went to a wedding where the couple added the logos of the stores they were registered at on the bottom of the map they included with the invitation.  The map was necessary to get people from the ceremony site to the reception.  This may be a more subtle way to get the word out without detracting from the invite."
13200,17716,"Great Work on the Save the Date!  We did a magnet that we had designed ourselves and mailed them out 10 months in advance.  We have quite a few out of town guests that need to make arrnagements to attend the wedding if they decide to come.  With rising costs surrounding you, airline tix, gas & mail, the more time you can provide potential guests, the more options they'll have on how to travel to your wedding.

BTW, it also helps to make arrangements for a baby sitter."
12796,17716,"I'm in a very similar position.  Some of my coworkers have assumed they're being invited!  Using the disclaimer that you have limited space and budget for the reception is usually the best approach.  You can also say that you're only planning an intimate event.

My thought is to only invite the coworkers you're close to.  Be discreet about it and don't tell the entire office.  If someone doesn't get an invite, they'll get the hint.  "
13222,87507,"EVERYONE THAT READS THIS, MY BUDGET IS $4,500...THE VENUE WE HAVE SET A BUDGET FOR IS $1,000, NOT THE WHOLE WEDDING!! JUST SO EVERYONE KNOWS THAT $1,000 IS FOR THE VENUE ONLY, NOT THE WHOLE WEDDING. 

THANK YOU FOR ALL YOUR RESPONSES. "
13456,90246,"I will agree with you on this one! I have done and also had, myself, weddings with only the Maid of Honor; so don't feel like it is odd! It made no difference to anyone who attended. Best wishes!"
13515,41195,"I have a long time friend over there that has been in the wedding business for very long time. I am sure he can get you in touch with the right people. His name is Chuck.

www.MauiMobileMusic.com

just drop him an email!"
13515,91368,"Hi, and congratulations. I have been a destination wedding planner for 10 years and would be happy to assist you. Thanks"
13378,91368,"You are an awesome looking couple. I agree. Go with the darker blue."
12324,91368,"You are doing a beautiful job with the planning. I love the different flavors with each layer. I am located in Pittsburgh, but I fly for free if you need any help with day of or rehearsal events. Best wishes"
13368,81213,"Hi,
 Hawaii is a perfect wedding and honeymoon location. I specialize in desination weddings and would love to help you. I am free if you would like to talk. I know how overwhelming weddings can be. I have helped many woman through the planning process and understand stress of it all. Here is my web site AffordableVacationsOnline.com and number 1-866-619-7964. I am here to answer any questions or concerns you may have. Your wedding should be handled with care. It is the start of your new life with your parnter that will surpass your expectations. I hope to hear from you. 

Congratulations!!
Melissa Mankowski"
13451,38919,"I think this is normal.  I am also doing this. I have two small children (2 1/2 and 1), both girls.  I work full time out of the home.  I work full time in the home. I go to school full time.  I am planning the wedding. Oh my goodness! So much stress!  Don't feel bad.  I think it's normal.
The only thing I can reccomend is find what makes you calm and relaxed, and do that as often as possible.  And allow some burden to fall on him as well as you."
13465,87015,"I think you should think about how you will feel years from now when people have passed on. How will you feel if when you are married for 10 years? 
Just listen to your heart and don't let anyone else influence you. what about a quiet prayer and alone with God (if you believe anyway) and seek the peace that you need. I think your peace is going to come in a quiet room alone."
13499,56581,"If you just Google wedding budget, you'll get all kinds of information on what you ""should"" spend on your wedding. While some of it is valid for planning purposes, there are TWO important things to start with when considering your budget: 

1. How much do you have to spend and where is the money coming from? 
Once you know you how much you have to work with and/or who is contributing what, you can start to plan. This is your bottom line and you should make a commitment to stick to it. Plan in a little wiggle room and you won't blow your budget like so many of us do...

2. What aspects of the wedding are important to you and your partner?
The internet is filled with what percentages of your budget should be spent on what... really, if you prioritize what is most important, you can spend more on the things that matter and less on the things that aren't as importtant."
13475,59120,"We charge $350 for 4 hours of coverage and an images CD. $500 for unlimited coverage on the day of your event, images CD, and a free engagement session with images CD.  We also put your images on-line for you to invite friends and family to view.  I hope this helps, good luck! "
13515,30382,"Hi, I spend a few weeks each year on Kauai. Depending on the area you will be staying you can find plenty of nice locations.

Go to www.Gardenislandnews.com They have a whole section that you can click on for planning on Kauai.

My son was married there and we had bare foot weddings do the details. I think they are listed in the directory. 
Favorite locations- Hanalei Bay next to the Princville resort, beach is public and you can be married there even if not a guest. The little flower kiosk in Princeville market area is owned by a friend of mine, she is talented! You can order bokays and leis!!

A Favorite location of ours is Anini Beach, marry at the beach and picnic under the trees. 
Second the spledid Kiluea lighthouse on the cliffs.WOW!!
Or if you love the country take the awesome drive up past the Waimea canyon, To Koke state park, AWESOME greenery and birds, plenty of space for a party here.

By a blue Ultimate Kauai guidebook for even more info!!

Aloha!!

 

"
13523,41195,"The beauty of your reception is that it is your reception. You can do whatever you like especially here in Fla!

I have seen it done several different ways. Your first dance together right after you are intro'ed or after the cake cutting which usually follows right after the meal are two ways that are pretty common. 

Check with your DJ or band leader, this all should be disscussed in your final consultation with them.

Feel free to drop me an email with any entertainment questions.

info@welshentertainment.com 
"
13498,26876,"i had some what of the same problem. My solution was decided on two different style dresses and two different colors but that would go with my color scheme. Best thing is to round up all your girls and take them shopping with you. You'll probably end up choosing different dresses for all of them, but keep in mind that you need to keep the prices as equal as possible. "
13440,26876,"I didn't include the registry cards, but what I did do was I put all the information I wanted my guests to know in a website I had in theknot.com and I printed out little lable stickers with our website and pasted it on the direction cards. I also had it on the save-the-dates as well. You can put any info you want on your website including attire, whats on the menu, accomidations, and even the no cash please part. "
13482,26876,"Its true that it differs between states, not cities. The city goes by the state law. When I did my research I did find the that majority of them required you be married within 30days of getting the license. So the best thing is do the research for your state."
13515,54547,"Hi Mollie,

Before searching locations, you should know a few things. How many guests do you plan on inviting? Where are the guests traveling from? How much, in total, do you want to spend on venue, flowers and other site details? How much, in total, do you want you and your guests to spend on travel and accomodation? These are important questions, and they will be the deciding factors in many decisions between now and August 22, 2009. Send us an e-mail at info@fetefestafiesta.com if you have any questions.  "
13523,54547,"Hi Heather,

In most cases, if you don't have a planner your venue will supply you with a Maitre D' that will be on hand from beginning to end to make sure your event runs smoothly. If they do not supply you with one, you should ask for one. There shouldn't be any additional fees. Anymore questions? Send me an e-mail cassandre@fetefestafiesta.com "
13438,74119,"Hi Jocelyn P,

I have been invited to many reception dinners, but unless I personnally know the couple I usually turn down the invitation. It is not customary to invite the Officiant, but go with what makes you happy. They definately won't feel left out if you choose not to invite them. We know we are there to perform a job and then politely leave.

Occasionally, if you wanted a dinner prayer, you may want to invite the Officiant to help with this, which could lead to a dinner invitation.

I hope this helps you,
The Marriage Mate"
13485,54566,"Check your local craigslist under events or services. I found a couple there and it saves on shipping as well. GL"
13369,79708,"Agree -Use the resorts/hotels  it will make your life a lot easier. Many offer extras that you would normally pay for on the mainland. I would also recommend using a professional travel consultant. Especially if you are having a lot of guests attend. They know all the resorts and what they can offer. Let them do the work. Your life will be so musch easier. Do your research and ask questions, once you find the right travel consultant they'll do all the work for you.
jack@allabouthoneymoons.com"
13519,46106,"This person does: <a href=""http://cgi.ebay.com/MARISA-793-bridal-gown-wedding-dress-silk-taffeta-NWT_W0QQitemZ110244056187QQihZ001QQcategoryZ63851QQssPageNameZWDVWQQrdZ1QQcmdZViewItem"">on ebay</a>"
13523,46106,"A couple weeks before the wedding my venue (who is also doing the catering) sent me a schedule of events for the night, so I didn't even have to think about it.  You might check and see if they already have something in mind."
13498,89120,"Picking a color and fabric (or even just a color) and having each bridesmaid pick out a dress style she feels most comfortable in is a great solution to your problem.  It will make your wedding party more unique and fun and each bridesmaid will be able to feel fabulous for the evening.  If you really want the girls to wear the same style, there are certain styles that tend to flatter most figures such as the princess style and A-line.  Separates are also a good option (a two piece bridesmaid dress such as an a-line skirt and separate top) because they can be very flattering and easier to fit a wide range of sizes.  The most flattering for all figures tend to be simple, elegant designs.  Feel free to email me if you have any other questions: cathy@cathyphillipfashion.com"
13299,89120,"I think a good option for your bridesmaids is to wear a peep-toe shoe, that way they are more winter appropriate than an open-toe but you don't have to go with a pump.  I understand your opposition to closed-toe shoes, you definitely don't want them to look like the shoe would look better in the office.  However, there are some great closed-toe options such as a patent leather pointy-toe heel or maybe even a pretty ballet flat depending on the style of the dress.  Let me know if you have any other questions cathy@cathyphillipsfashion.com"
13214,89120,"I think the last one is so precious!"
13480,61966,"I'm not sure how online ordainment and all that works, but we've decided to have a good friend of our perform the ceremony instead of an officiant. We're getting married in Colorado, and here they allow the couples to self-solemnize the license, instead of requiring an officiant. So my fiance and I are going to technically be the ones officiating the license but we're having our friend read the ceremony for us. I think it makes it a little more special having someone we know do it for us. "
13222,35776,"I understand. My budget is the same amount. I don't live anywhere near you, but I can tell you what I am doing. I am have my wedding at my church which if you have one at a decent sized church they will charge you little to nothing. My pastor will not charge me so I just have to worry about the cost of everything else. My reception is in the church as well and they already have chairs and all that. The pastor does not have to marry you that is up to you, but I just thought I would help out if I could."
13529,71734,"Congratulations on your upcoming wedding.  The maid of honor is the person that plans your shower/bachelorette party and helps with the wedding planning if you ask her to. Also she's suppossed to dance with the best man at the reception and hold your bouquet during the ceremony.  If your maid of honor is married or soon to be a mother, she is called matron of honor.  I hope this helps.  Good luck with your wedding planning & wish you all the best for a happy marriage.

Ninfa's Flowers.
"
13529,30382,"If your matron of honor (married lady) is expecting,and from out of town I would ask her to do simple things,Maybe help with the favors or wedding programs. Depending on how she is feeling,she may want to do more.  She can be hostess for a bridal shower or tea.

Lots of things pop up that need to be done. 
She should come in a few days before the wedding to enjoy the days with you and the rehersal etc.,She can be the person that you lean on for a laugh and support when nerves kick in.Most of all let her be your best friend!  Thats the best job of all.

Have a wonderful wedding!!"
13520,30382,"Of course you can!
If one is married and the other not, you can have a maid & matron of honor. I have seen as many as 4 honor attendants in some Celtic weddings.
They each have a signifigance in the ceremony. 
 Do what makes you happy!It's your day!

Best Wishes for a beautiful Wedding!

"
13511,30382,"Here is one solution that has worked for my clients.  They find a few well trained teenagers in the family that are willing to ""Entertain"" the kids for a few hours at a central location ( of course you will pay them well!!)Parents who cant afford to leave the kids due to long distance,drop off the kids with pillows and PJ's for a Pajama party,if in the evening. The kids get ""wedding cake"" cupcakes work well, and get to play X box, watch videos, create pictures in coloring books etc.
You have the kids checked in with cellphone numbers and any allergy info etc. Its thoughtful and reassuring to parents that the kids are close by and safe!  Everyone has a relaxed and fun time.
"
13480,48681,"Here's a kicker. My sister is actually an ordained priest. When she was ordained 6 years ago, I knew then and there that I wanted her to be the one to marry me (some day). Now that a wedding is in the works -- I spoke to her about it -- and she refused. She started making up a bunch of excuses (she's from Canada - the wedding is in the US, she'd have to get permission from the Bishop of the diocese, yadda, yadda, yadda). I'm heartbroken by her decision and just hope I'll be over it by the wedding."
13369,43575,"Im from hawaii (maui) and I would recommend Maui. Its relaxed and beautiful but there some activity. On Oahu it ""lost"" its nature/native look because the cities grew so fast and large. On maui they are very against building. Trust me, i liked in Makawao and there is no stop lights and like 1 or 2 street lights. I would skip the resorts because they will charge you left and right for everything. Everything is priced WAY WAY high. I would look for a smaller company to do your dealings. The beach land is free so if they charge you to use the beach thats bull. I can understand set up fees and what not but they said oh we are going to charge you x amount of money for the beach. uhhh its free. You can go to a resort beach and its still free because they dont ""own"" the beach. However, some houses has private beaches which is good because not any joe can sit down and watch the wedding. If you want that of course. If you decide to get married on maui i can send you a list of great places."
13250,73785,"Getting married and having the reception in one of the rooms at the Uptown Theater. :)"
13482,24939,"in pennsylvania you have 60 days"
13538,67772,"hey! I was originally gonna go with calla centerpieces btu chnaged my mind & I def want soemthing simple, so something I saw before & it was pretty is getting like a fish bowl-type vase & filling it about 3/4 full with water then bending (naturally, nto actually breaking bending) a few maybe 3-4 calla lillies in throughout the water in the vase, fill with more water if needed so that the flowers are completely submerged.  To bring in your wedding colors, you could even put those colored marble/rocks at the bottom of the vase.  Then buy votive & wrap them with ribbon in your wedding colors & place all around the vase.  It'll be pretty :o) Good luck!"
13297,11213,"I wore black pants & a gold top for my son's wedding.  I'm not a dress person.  I didn't check with the bride's mom but we both ended up in gold.  The bride didn't care what we both wore."
13537,11213,"Pat Catan's, Michaels or we have a place around us call Old Time Pottery & they are really cheap.  Pat Catan's has really good prices."
13475,67772,"I'm paying $1525 for 7 hours for my photographer, but my package does include some prints, engagement photos, coverage of the rehearsal dinner & my photogis wonderful, check out her website at www.obsidianeyephoto.com if you'd like to talk with her."
13537,39625,"Hey,
here are a few links to inexpensive cylinder vases:
http://www.save-on-crafts.com/vases6.html
http://www.save-on-crafts.com/vascylvas1.html
http://www.save-on-crafts.com/carcylvas12h.html
http://www.save-on-crafts.com/cylindervases1.html

Or have a look for yourself:
http://www.save-on-crafts.com/vases.html

Hope this helps.
Good Luck!"
13545,39625,"Hi,
I know nothing about renting wedding gowns, but if I may suggest. Why spend $300 renting a wedding dress when I'm sure you could find one for that much or less. A few ladies on wedding wire have posted a few websites where you could buy gowns online so I did a little research for you and found 2:

http://www.bridalonlinestore.com/Collection/199.asp?i=61602784569
http://www.carynsbridalsale.com/sale_dress2.html"
13465,86005,"Thank you all for your thoughts I will consider each one, I guess I will see how the relationship develops, if it does; since its not really developing still only hear from him every few months. Thanks free2love never thought of that. And it is something so simple :) "
13250,46106,"Wow, you guys!  Your venues are awesome."
13015,61169,"Who is the bride- and whose wedding is it?!   As a planner in Pa, I see it all the time!   The bride wants a planner, we meet and we click and then... MOM has a fit!   Wait a minute!   The catering manager isn't going to look after the bride, the sexton of the church isn't going to look after the bride and the mother of the bride is just that- the mother of the bride!   A planner is NOT a 4 letter word!   It is the best investment you can make in your wedding.   Be tactful, but explain that this is only happening once in your life and you want it to be right!  You are a very smart bride to hire a planner.   Mothers...PLEASE READ!   "
13547,46106,"I'd suck it up and deal with having Jessica there if your husband wants Bob to be there.  There will be so much happy stuff going on, you probably won't even notice she's there.  "
13546,46106,"Totally!  My fiancé has a similar thing w/ his ex-step-mom.  We're not doing programs, but I definitely think of her as a parent even though she and his dad are divorced.  It just means there are three sets of parents on his side (mom and step-dad, dad and his fiancée, and his ex-step mom) and two on my side (dad and step-mom, mom and step-dad), and they're all important to us.  Life is crazy - you've got to love it for what it is. =)"
12732,61169,"Ladies!   Wedding planners are not all like the ones on TV!   That is TV!   It is scripted- not REAL!   I have watched those shows and I cringe at the thought that any prospective client would put me in the same boat as most of them!!   A  planner should be your advocate- your shoulder to cry on- the one to handle the  wedding day so you don't have to.   There are so many misconceptions about wedding planners!!   I would love to have someone come and film me for 1 wedding- you would all see how much value hiring a planner can be!   It is an investment in your day- not a waste of money!!!   "
13514,39154,"There are many on this island.  Try the following http://www.luaukilohana.com

Gaylords at Kilohana is a very nice location.  Not on the beach but able to handle the wedding and reception.

Hope this helps,

All About Honeymoons
http://www.kerryf.allabouthoneymoons.com

  "
13369,39154,"Suggest you interview several travel agents that plan destination weddings.  They will not only save you time but save you $$."
12743,91432,"i love your theme!  i have a couple new favors that i don't have on the site yet i thought may work well with your theme...you can send me your email and i can email you the pics..

They are perfect match dictionary cards and keyrings. The cards have your initials and the definition of a perfect match. Two things that fit together, partnership, marriage and personalized with your names. 

You can use with the key ring pen favors or add them to another favor.. you can visit my site for other items at http://www.givefavors.com/

good luck! shannon
"
13326,89835,"I'm happy to hear that so many brides are organized and on top of things!  Keep up the good work with being so diligent planning your big day.  As a professional wedding coordinator I want to remind everyone that it pays to invest in a DAY-OF COORDINATOR!  Planning the wedding is fun, especially if you're a planner by nature, but, you want EVERYONE to REMEMBER your big day, MAINLY YOU AND YOUR BETTER HALF!  Let the coordinator take the reigns to ensure that your day goes as smooth as possible.  Andrea (Creative Concepts and Advancement)"
13272,89835,"Hi & Congrats!
As a professional wedding coordinator, the trends we're seeing/hearing for this year are crisp white, steel gray and hues of brown.  If you prefer to be bold, why not add watermelon pink!  I believe any of those shades would compliment mint green.  Good luck! Andrea (Creative Concepts and Advancement)"
13057,89835,"Hi & Congrats!
Creative Concepts and Advancement caters to every budget.  Our motto is that it doesn't have to cost a fortune to have an amazing event, we just make it look like it does!  We just coordinated two weddings in the last two months that had the same budget as you.  As a professional, part of my job is to leaverage vendors to ensure you get more bang for your buck!  I'd love to talk to you about your big day to see if we can help.  If you're interested, let me know.  Either way, I'm sure you'll have a beautiful day!  "
13109,89835,"Hi & Congrats!
You should clarify what ""no alcohol"" means...  Sometimes that means that you are not allowed to have ""hard"" liquor but can have beer and wine.  Also, as a professional wedding coordinator, please remember that cheaper is not always better.  At the end of the day, you want to be happy.  Good luck!
Andrea "
12250,89835,"Hi & Congrats!
Do you have a professional wedding coordinator?  I'm asking because that is typically something he/she would love to help with.  DC has so much history, there is so much you can do around this theme.  For example, you can incorporate the Metro (and it's stops), famous restaurants, waterfront and other famous night clubs, President's and First Ladies, sports teams, and the list goes on and on.  Good luck!
Andrea "
13538,30382,"I design Calla pc's all the time for my clients,You can keep it as simple as a tall vase with traditional whites, a trumpet takes 15 stems of big calla, so its pricey.

Use Mini callas in a mini version and you will still have that WOW factor.  Go to my website for some ides! Just click on my link.

Callas can be tricky, so be careful id you area DIY person. cut wrong they will turn to stinky mush! Not something for a joyful wedding day!

Have fun!"
13568,30382,"Before you start traveling, have you asked the church if they would allow you to put up a party tent!
This may be an option if they have the adjacent grounds and parking!!
Ask your local caterer or wedding planner for this info. A planner may also know of hidden gems or private estates that are nearby!!

If you must travel,keep the distance realistic. and space the reception start time to allow for the worst traffic conditions!

Here in the So.Cal. I have seen weddings at historic churches and then the reception 20 miles away near the beach or at Disneyland resort.  But the reception site is usually well worth it.  

Be creative and have a Beautiful wedding!


"
13563,30382,"A second wedding can break the rules, If this is a Casual gathering,
Just make sure you have all the other details ,such as your outfit, hair and flowers in place.  Most brides even 2nds can be a bit excited and scattered on that day.

You can greet your guests and have beverages ready for a pre wedding refresher. Make sure the guests are escorted to the designated cermony spot and have the officiant invite everyone to be seated or gather around you at the designated time and you can exchange vows.

I have seen some wonderful and touching ceremonies for second weddings.  Do what makes your heart happy!

Have a Beautiful wedding!
"
13547,30382,"Dont stress over this toxic person. 
You will be so busy with your beautiful wedding that she will be the last peron you need to even give a thought to.

 If she does attend with Bob, You will be the Gracious and radiant bride that is above any pettiness, That is the best revenge!LOL

She will be envious, and wish it was Her big day!

Smile and enjoy your wedding.

"
13537,30382,"Try www.Afloral.com this place has lots of items

you may have some luck doing a search at www.bestbuys.com or amazon.com

Good luck"
13475,84398,"The answer you probably don't want to hear...it depends.  There are a lot of photographers out there, ranging from the beginner to the most senior in the profession.  In most cases, you really do get what you pay for.  Skillsets range, as well as styles, personalities and packages offered.  If you're working within a budget, you'll obviously want to go with someone that falls in your range.  I truly think the most important...and most subjective...aspect to choosing a photographer is finding someone that you're comfortable with.  When you do, price is usually not a factor.  Your day is important and the photos that tell your story will look the best when you're confident/comfortable with the person behing the lens.

Regards,

John"
13568,1616,"There is no set rule, but I wouldn't suggest having your guests travel for more than 1/2 hour to the reception."
13552,56581,"I have never seen the time capitalized and a quick Google search (for ""wedding invitation wording"") seems to confirm it. I hope your invitations turn our beautifully!"
13552,1616,"It should be lower case on all."
13563,56581,"I am planning on greeting and mingling with my guests before my wedding and it's going to be my first, so I say go for it! That whole tradition of seeing each  other for the first time at the ceremony is not for me, and it sounds like it is not for you in this situation... One of the main reasons behind the tradition is the superstition that it is ""bad luck"" to see each other, and obviously, relationships take a lot more than good luck to be successful! It's is your wedding, so do whatever feels right, not what is expected of you!"
13563,1616,"Because it is a casual wedding and your second marriage, then you can make your own rules and do what you want. "
13538,1616,"Here are some links to photos of some simple centerpieces

http://www.flickr.com/photos/cagedheat3/307174887/

http://www.njsdesign.on.ca/images/centerpiece_photos/boulder%20vase%20004.jpg

http://www.njsdesign.on.ca/images/centerpiece_photos/callafushiasilhouette.jpg

"
12330,59886,"I was wonering where you got the thing you put the runner on so it can be unrolled?"
13568,92515,"I actually agree with the previous answer. I would definetly consider the tent. However, before discarding that idea, try not to visualize an actual tent. Doing so my take the elegance out of that idea. Keep in mind that it will start out as just a tent, but by the time it's decorated it can be paradise. Especially if the reception will be after dusk. Picture candles lit all around and lights small white lights strung around the walls. The ""tent"" can be transformed into a ballroom. If you can prevent your guests from driving from the ceremony to the reception than do so. Convenience is always preferred. However, if you must seperate the two events than I would suggest choosing the closest reception hall possible. Congradulations and don't stress! That is key!"
13515,92515,"Congradulations! I would love to assist you in planning the perfect wedding in Kauai. I have a promotion going on now that is offering my services free of charge to my first client gained on this sight. Feel free to contact me via email rhondaboddie@hotmail.com or phone 571-723-9655. "
13499,92515,"The easiest way to set a budget is to just set one! How much money can you afford to spend on your wedding? How long after your wedding do you still want to be paying on it? A ten thousand dollar wedding can sometimes be just as nice as a twenty thousand dollar wedding. There are ways to cut corners and no one notice that you did so. I have a promotion going on now that is offering my wedding planning services free of charge to my first client gained on this sight. Contact me if interested via email rhondaboddie@hotmail.com or phone 571-723-9655"
13015,92532,"And just to add my two cents...If you have hired a planner, my clients usually have used me as their sounding board.  Share your issues and concerns with your planner.  Your planner will not only fill in the gaps for you when needed, but he/she will also be your 'middle-man' when you are having FMIL issues.  Just breathe and whoo-sa, allow the planner to be the heavy, refer her to him/her and an experienced planner will know how to love them up.  The planner, you and your husband-to-be will love, but the mother will realize after the wedding that it was the right choice to a planner.  

Now also realize that parents that give money usually want to have a say.  So you can decide if you would like for her to go with you say for a food/cake tasting (if you have specified what your using the monetary gift for.)   "
